,ref_no,project,family,genus,species,day,month,month_numeric,year,state,county,locality,resurvey_site,genusspeciesconcat,ioc.key,latitude,longitude
922,KT_39966,active_resurvey,Picidae,Dryobates,pubescens,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Dryobatespubescens,Dryobates:pubescens,39.862451,-100.926482
923,KT_39967,active_resurvey,Icteridae,Sturnella,neglecta,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sturnellaneglecta,Sturnella:neglecta,39.862451,-100.926482
924,KT_39968,active_resurvey,Passerellidae,Zonotrichia,leucophrys,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Zonotrichialeucophrys,Zonotrichia:leucophrys,39.862451,-100.926482
925,KT_39969,active_resurvey,Icteridae,Sturnella,neglecta,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sturnellaneglecta,Sturnella:neglecta,39.862451,-100.926482
926,KT_39970,active_resurvey,Passerellidae,Melospiza,melodia,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Melospizamelodia,Melospiza:melodia,39.862451,-100.926482
927,KT_39971,active_resurvey,Picidae,Colaptes,auratus,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Colaptesauratus,Colaptes:auratus,39.862451,-100.926482
928,KT_39972,active_resurvey,Passerellidae,Pipilo,maculatus,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Pipilomaculatus,Pipilo:maculatus,39.862451,-100.926482
929,KT_39973,active_resurvey,Turdidae,Sialia,sialis,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sialiasialis,Sialia:sialis,39.862451,-100.926482
930,KT_39974,active_resurvey,Tytonidae,Tyto,alba,14,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Tytoalba,Tyto:alba,39.862451,-100.926482
931,KT_39975,active_resurvey,Sittidae,Sitta,carolinensis,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sittacarolinensis,Sitta:carolinensis,39.862451,-100.926482
932,KT_39976,active_resurvey,Sittidae,Sitta,carolinensis,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sittacarolinensis,Sitta:carolinensis,39.862451,-100.926482
933,KT_39977,active_resurvey,Passerellidae,Junco,hyemalis,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Juncohyemalis,Junco:hyemalis,39.862451,-100.926482
934,KT_39978,active_resurvey,Passerellidae,Zonotrichia,leucophrys,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Zonotrichialeucophrys,Zonotrichia:leucophrys,39.862451,-100.926482
935,KT_39979,active_resurvey,Picidae,Melanerpes,carolinus,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Melanerpescarolinus,Melanerpes:carolinus,39.862451,-100.926482
936,KT_39980,active_resurvey,Icteridae,Sturnella,neglecta,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sturnellaneglecta,Sturnella:neglecta,39.862451,-100.926482
937,KT_39981,active_resurvey,Fringillidae,Haemorhous,mexicanus,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Haemorhousmexicanus,Haemorhous:mexicanus,39.862451,-100.926482
938,KT_39982,active_resurvey,Turdidae,Sialia,currucoides,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sialiacurrucoides,Sialia:currucoides,39.862451,-100.926482
939,KT_39983,active_resurvey,Turdidae,Sialia,currucoides,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sialiacurrucoides,Sialia:currucoides,39.862451,-100.926482
940,KT_39984,active_resurvey,Turdidae,Sialia,currucoides,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Sialiacurrucoides,Sialia:currucoides,39.862451,-100.926482
941,KT_39985,active_resurvey,Columbidae,Streptopelia,decaocto,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Streptopeliadecaocto,Streptopelia:decaocto,39.862451,-100.926482
942,KT_39986,active_resurvey,Columbidae,Streptopelia,decaocto,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Streptopeliadecaocto,Streptopelia:decaocto,39.862451,-100.926482
943,KT_39987,active_resurvey,Columbidae,Streptopelia,decaocto,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Streptopeliadecaocto,Streptopelia:decaocto,39.862451,-100.926482
944,KT_39988,active_resurvey,Columbidae,Streptopelia,decaocto,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Streptopeliadecaocto,Streptopelia:decaocto,39.862451,-100.926482
945,KT_39989,active_resurvey,Phasianidae,Phasianus,colchicus,15,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Phasianuscolchicus,Phasianus:colchicus,39.862451,-100.926482
946,KT_39990,active_resurvey,Strigidae,Megascops,asio,16,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Megascopsasio,Megascops:asio,39.862451,-100.926482
947,KT_39991,active_resurvey,Turdidae,Turdus,migratorius,16,October,10,2024,Kansas,Rawlins,Holle Ranch,Kansas: Rawlins Co.; Holle Ranch,Turdusmigratorius,Turdus:migratorius,39.862451,-100.926482
395,,active_resurvey,Picidae,Colaptes,auratus,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Colaptesauratus,Colaptes:auratus,39.988209,-102.020388
396,,active_resurvey,Corvidae,Cyanocitta,cristata,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Cyanocittacristata,Cyanocitta:cristata,39.988209,-102.020388
397,,active_resurvey,Picidae,Dryobates,pubescens,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Dryobatespubescens,Dryobates:pubescens,39.988209,-102.020388
398,,active_resurvey,Picidae,Dryobates,pubescens,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Dryobatespubescens,Dryobates:pubescens,39.988209,-102.020388
399,,active_resurvey,Alaudidae,Eremophila,alpestris,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Eremophilaalpestris,Eremophila:alpestris,39.988209,-102.020388
400,,active_resurvey,Parulidae,Geothlypis,tolmiei,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Geothlypistolmiei,Geothlypis:tolmiei,39.988209,-102.020388
401,,active_resurvey,Picidae,Leuconotopicus,villosus,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Leuconotopicusvillosus,Leuconotopicus:villosus,39.988209,-102.020388
402,,active_resurvey,Strigidae,Megascops,asio,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Megascopsasio,Megascops:asio,39.988209,-102.020388
403,,active_resurvey,Strigidae,Megascops,asio,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Megascopsasio,Megascops:asio,39.988209,-102.020388
404,,active_resurvey,Mimidae,Toxostoma,rufum,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Toxostomarufum,Toxostoma:rufum,39.988209,-102.020388
405,,active_resurvey,Tyrannidae,Tyrannus,tyrannus,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Tyrannustyrannus,Tyrannus:tyrannus,39.988209,-102.020388
406,,active_resurvey,Tyrannidae,Tyrannus,tyrannus,19,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Tyrannustyrannus,Tyrannus:tyrannus,39.988209,-102.020388
407,,active_resurvey,Passerellidae,Ammodramus,savannarum,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Ammodramussavannarum,Ammodramus:savannarum,39.988209,-102.020388
408,,active_resurvey,Charadriidae,Charadrius,vociferus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Charadriusvociferus,Charadrius:vociferus,39.988209,-102.020388
409,,active_resurvey,Charadriidae,Charadrius,vociferus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Charadriusvociferus,Charadrius:vociferus,39.988209,-102.020388
410,,active_resurvey,Passerellidae,Chondestes,grammacus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Chondestesgrammacus,Chondestes:grammacus,39.988209,-102.020388
411,,active_resurvey,Caprimulgidae,Chordeiles,minor,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Chordeilesminor,Chordeiles:minor,39.988209,-102.020388
412,,active_resurvey,Caprimulgidae,Chordeiles,minor,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Chordeilesminor,Chordeiles:minor,39.988209,-102.020388
413,,active_resurvey,Picidae,Colaptes,auratus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Colaptesauratus,Colaptes:auratus,39.988209,-102.020388
414,,active_resurvey,Picidae,Colaptes,auratus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Colaptesauratus,Colaptes:auratus,39.988209,-102.020388
415,,active_resurvey,Tyrannidae,Empidonax,minimus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Empidonaxminimus,Empidonax:minimus,39.988209,-102.020388
416,,active_resurvey,Alaudidae,Eremophila,alpestris,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Eremophilaalpestris,Eremophila:alpestris,39.988209,-102.020388
417,,active_resurvey,Alaudidae,Eremophila,alpestris,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Eremophilaalpestris,Eremophila:alpestris,39.988209,-102.020388
418,,active_resurvey,Falconidae,Falco,sparverius,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Falcosparverius,Falco:sparverius,39.988209,-102.020388
419,,active_resurvey,Falconidae,Falco,sparverius,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Falcosparverius,Falco:sparverius,39.988209,-102.020388
420,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
421,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
422,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
423,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
424,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
425,,active_resurvey,Icteridae,Icterus,sp.,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
426,,active_resurvey,Icteridae,Icterus,spurius,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
427,,active_resurvey,Picidae,Melanerpes,erythrocephalus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melanerpeserythrocephalus,Melanerpes:erythrocephalus,39.988209,-102.020388
428,,active_resurvey,Picidae,Melanerpes,erythrocephalus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melanerpeserythrocephalus,Melanerpes:erythrocephalus,39.988209,-102.020388
429,,active_resurvey,Icteridae,Molothrus,ater,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Molothrusater,Molothrus:ater,39.988209,-102.020388
430,,active_resurvey,Cardinalidae,Passerina,caerulea,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Passerinacaerulea,Passerina:caerulea,39.988209,-102.020388
431,,active_resurvey,Icteridae,Sturnella,neglecta,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Sturnellaneglecta,Sturnella:neglecta,39.988209,-102.020388
432,,active_resurvey,Tyrannidae,Tyrannus,verticalis,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Tyrannusverticalis,Tyrannus:verticalis,39.988209,-102.020388
433,,active_resurvey,Vireonidae,Vireo,gilvus,20,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Vireogilvus,Vireo:gilvus,39.988209,-102.020388
434,,active_resurvey,Passerellidae,Ammodramus,savannarum,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Ammodramussavannarum,Ammodramus:savannarum,39.988209,-102.020388
435,,active_resurvey,Strigidae,Bubo,virginianus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Bubovirginianus,Bubo:virginianus,39.988209,-102.020388
436,,active_resurvey,Passerellidae,Chondestes,grammacus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Chondestesgrammacus,Chondestes:grammacus,39.988209,-102.020388
437,,active_resurvey,Caprimulgidae,Chordeiles,minor,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Chordeilesminor,Chordeiles:minor,39.988209,-102.020388
438,,active_resurvey,Mimidae,Dumetella,carolinensis,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Dumetellacarolinensis,Dumetella:carolinensis,39.988209,-102.020388
439,,active_resurvey,Alaudidae,Eremophila,alpestris,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Eremophilaalpestris,Eremophila:alpestris,39.988209,-102.020388
440,,active_resurvey,Icteridae,Icterus,sp.,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
441,,active_resurvey,Icteridae,Icterus,sp.,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterussp.,Icterus:sp.,39.988209,-102.020388
442,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
443,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
444,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
445,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
446,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
447,,active_resurvey,Icteridae,Icterus,spurius,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Icterusspurius,Icterus:spurius,39.988209,-102.020388
448,,active_resurvey,Picidae,Leuconotopicus,villosus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Leuconotopicusvillosus,Leuconotopicus:villosus,39.988209,-102.020388
449,,active_resurvey,Picidae,Melanerpes,erythrocephalus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melanerpeserythrocephalus,Melanerpes:erythrocephalus,39.988209,-102.020388
450,,active_resurvey,Passerellidae,Melospiza,lincolnii,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melospizalincolnii,Melospiza:lincolnii,39.988209,-102.020388
451,,active_resurvey,Mimidae,Mimus,polyglottos,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Mimuspolyglottos,Mimus:polyglottos,39.988209,-102.020388
452,,active_resurvey,Mimidae,Mimus,polyglottos,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Mimuspolyglottos,Mimus:polyglottos,39.988209,-102.020388
453,,active_resurvey,Tyrannidae,Myiarchus,crinitus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Myiarchuscrinitus,Myiarchus:crinitus,39.988209,-102.020388
454,,active_resurvey,Hirundinidae,Petrochelidon,pyrrhonota,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Petrochelidonpyrrhonota,Petrochelidon:pyrrhonota,39.988209,-102.020388
455,,active_resurvey,Troglodytidae,Salpinctes,obsoletus,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Salpinctesobsoletus,Salpinctes:obsoletus,39.988209,-102.020388
456,,active_resurvey,Tyrannidae,Sayornis,saya,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Sayornissaya,Sayornis:saya,39.988209,-102.020388
457,,active_resurvey,Parulidae,Setophaga,petechia,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Setophagapetechia,Setophaga:petechia,39.988209,-102.020388
458,,active_resurvey,Sittidae,Sitta,carolinensis,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Sittacarolinensis,Sitta:carolinensis,39.988209,-102.020388
459,,active_resurvey,Sittidae,Sitta,carolinensis,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Sittacarolinensis,Sitta:carolinensis,39.988209,-102.020388
460,,active_resurvey,Troglodytidae,Troglodytes,aedon,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Troglodytesaedon,Troglodytes:aedon,39.988209,-102.020388
461,,active_resurvey,Troglodytidae,Troglodytes,aedon,21,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Troglodytesaedon,Troglodytes:aedon,39.988209,-102.020388
462,,active_resurvey,Picidae,Colaptes,auratus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Colaptesauratus,Colaptes:auratus,39.988209,-102.020388
463,,active_resurvey,Corvidae,Cyanocitta,cristata,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Cyanocittacristata,Cyanocitta:cristata,39.988209,-102.020388
464,,active_resurvey,Picidae,Melanerpes,erythrocephalus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melanerpeserythrocephalus,Melanerpes:erythrocephalus,39.988209,-102.020388
465,,active_resurvey,Picidae,Melanerpes,erythrocephalus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Melanerpeserythrocephalus,Melanerpes:erythrocephalus,39.988209,-102.020388
466,,active_resurvey,Tyrannidae,Myiarchus,crinitus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Myiarchuscrinitus,Myiarchus:crinitus,39.988209,-102.020388
467,,active_resurvey,Sturnidae,Sturnus,vulgaris,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Sturnusvulgaris,Sturnus:vulgaris,39.988209,-102.020388
468,,active_resurvey,Mimidae,Toxostoma,rufum,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Toxostomarufum,Toxostoma:rufum,39.988209,-102.020388
469,,active_resurvey,Vireonidae,Vireo,philadelphicus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Vireophiladelphicus,Vireo:philadelphicus,39.988209,-102.020388
470,,active_resurvey,Icteridae,Xanthocephalus,xanthocephalus,22,May,5,2023,Kansas,Cheyenne,Arikaree River,Kansas: Cheyenne Co.; Arikaree River,Xanthocephalusxanthocephalus,Xanthocephalus:xanthocephalus,39.988209,-102.020388
